shipment_id,order_id,shipment_date,delivery_date,days_between_shipement_delivery,carrier,tracking_number,shipment_status,updated_at
9583,9583,2024-01-19,2024-01-25,6,UPS,TRK367095,Shipped,
9622,9622,2024-11-02,2024-11-08,6,UPS,TRK537442,Shipped,
9883,9883,2024-08-11,2024-08-17,6,UPS,TRK436031,Shipped,
9940,9940,2024-08-10,2024-08-16,6,UPS,TRK456644,Shipped,
10105,10105,2024-09-16,2024-09-22,6,UPS,TRK581922,Shipped,
10192,10192,2024-07-09,2024-07-15,6,UPS,TRK415352,Shipped,
10204,10204,2024-08-05,2024-08-11,6,UPS,TRK793458,Shipped,
10252,10252,2024-10-16,2024-10-22,6,UPS,TRK414344,Shipped,
10324,10324,2024-05-22,2024-05-28,6,UPS,TRK269406,Shipped,
10411,10411,2023-12-03,2023-12-09,6,UPS,TRK876791,Shipped,
10591,10591,2024-10-11,2024-10-17,6,UPS,TRK630608,Shipped,
10639,10639,2024-08-10,2024-08-16,6,UPS,TRK874182,Shipped,
10768,10768,2024-09-09,2024-09-15,6,UPS,TRK119082,Shipped,
10777,10777,2024-10-10,2024-10-16,6,UPS,TRK970518,Shipped,
10792,10792,2023-12-22,2023-12-28,6,UPS,TRK654308,Shipped,
10864,10864,2024-10-26,2024-11-01,6,UPS,TRK608553,Shipped,
10909,10909,2023-11-14,2023-11-20,6,UPS,TRK968416,Shipped,
10966,10966,2024-09-15,2024-09-21,6,UPS,TRK863566,Shipped,
11005,11005,2024-06-20,2024-06-26,6,UPS,TRK624333,Shipped,
11008,11008,2024-04-19,2024-04-25,6,UPS,TRK204673,Shipped,
11032,11032,2024-10-26,2024-11-01,6,UPS,TRK024871,Shipped,
11242,11242,2024-03-02,2024-03-08,6,UPS,TRK126708,Shipped,
11251,11251,2024-06-20,2024-06-26,6,UPS,TRK063256,Shipped,
11284,11284,2024-08-23,2024-08-29,6,UPS,TRK762879,Shipped,
11299,11299,2024-08-14,2024-08-20,6,UPS,TRK520454,Shipped,
11350,11350,2024-04-13,2024-04-19,6,UPS,TRK758700,Shipped,
11386,11386,2024-05-05,2024-05-11,6,UPS,TRK128432,Shipped,
11407,11407,2024-03-27,2024-04-02,6,UPS,TRK982508,Shipped,
11419,11419,2024-10-12,2024-10-18,6,UPS,TRK866194,Shipped,
11434,11434,2024-10-22,2024-10-28,6,UPS,TRK153102,Shipped,
11512,11512,2024-01-11,2024-01-17,6,UPS,TRK192195,Shipped,
11554,11554,2024-10-10,2024-10-16,6,UPS,TRK521194,Shipped,
11653,11653,2024-06-18,2024-06-24,6,UPS,TRK781933,Shipped,
11674,11674,2023-12-26,2024-01-01,6,UPS,TRK424264,Shipped,
11836,11836,2023-11-30,2023-12-06,6,UPS,TRK219865,Shipped,
11872,11872,2024-03-02,2024-03-08,6,UPS,TRK399420,Shipped,
11893,11893,2024-09-15,2024-09-21,6,UPS,TRK091882,Shipped,
11896,11896,2024-05-16,2024-05-22,6,UPS,TRK836620,Shipped,
11956,11956,2024-09-01,2024-09-07,6,UPS,TRK066415,Shipped,
12016,12016,2024-09-20,2024-09-26,6,UPS,TRK090703,Shipped,
12055,12055,2024-05-31,2024-06-06,6,UPS,TRK272730,Shipped,
12190,12190,2024-01-25,2024-01-31,6,UPS,TRK402000,Shipped,
12211,12211,2024-08-26,2024-09-01,6,UPS,TRK065647,Shipped,
12232,12232,2023-12-20,2023-12-26,6,UPS,TRK622000,Shipped,
12280,12280,2024-03-13,2024-03-19,6,UPS,TRK258955,Shipped,
12334,12334,2024-06-09,2024-06-15,6,UPS,TRK868190,Shipped,
12388,12388,2024-08-09,2024-08-15,6,UPS,TRK537670,Shipped,
12415,12415,2024-06-19,2024-06-25,6,UPS,TRK184492,Shipped,
12418,12418,2024-09-13,2024-09-19,6,UPS,TRK598885,Shipped,
12430,12430,2024-02-24,2024-03-01,6,UPS,TRK463480,Shipped,
12469,12469,2024-09-19,2024-09-25,6,UPS,TRK275959,Shipped,
12514,12514,2024-07-15,2024-07-21,6,UPS,TRK976535,Shipped,
12550,12550,2024-08-14,2024-08-20,6,UPS,TRK813076,Shipped,
12643,12643,2024-07-14,2024-07-20,6,UPS,TRK921039,Shipped,
12694,12694,2024-02-27,2024-03-04,6,UPS,TRK696857,Shipped,
12715,12715,2024-10-19,2024-10-25,6,UPS,TRK282857,Shipped,
12775,12775,2024-08-03,2024-08-09,6,UPS,TRK566467,Shipped,
12826,12826,2023-11-18,2023-11-24,6,UPS,TRK759909,Shipped,
12853,12853,2023-11-18,2023-11-24,6,UPS,TRK904371,Shipped,
12907,12907,2023-12-02,2023-12-08,6,UPS,TRK743427,Shipped,
12928,12928,2024-05-25,2024-05-31,6,UPS,TRK375472,Shipped,
12955,12955,2024-05-24,2024-05-30,6,UPS,TRK407256,Shipped,
12988,12988,2023-11-10,2023-11-16,6,UPS,TRK819689,Shipped,
13048,13048,2024-05-10,2024-05-16,6,UPS,TRK253576,Shipped,
13060,13060,2024-02-09,2024-02-15,6,UPS,TRK493870,Shipped,
13150,13150,2024-05-19,2024-05-25,6,UPS,TRK777520,Shipped,
13192,13192,2024-06-18,2024-06-24,6,UPS,TRK282460,Shipped,
13216,13216,2024-01-04,2024-01-10,6,UPS,TRK321971,Shipped,
13288,13288,2024-09-18,2024-09-24,6,UPS,TRK639871,Shipped,
13300,13300,2023-11-07,2023-11-13,6,UPS,TRK556585,Shipped,
13312,13312,2024-07-08,2024-07-14,6,UPS,TRK083674,Shipped,
13315,13315,2024-10-15,2024-10-21,6,UPS,TRK198187,Shipped,
13438,13438,2024-02-02,2024-02-08,6,UPS,TRK572087,Shipped,
13504,13504,2024-01-15,2024-01-21,6,UPS,TRK349427,Shipped,
13537,13537,2024-06-30,2024-07-06,6,UPS,TRK594483,Shipped,
13567,13567,2024-06-14,2024-06-20,6,UPS,TRK938192,Shipped,
13579,13579,2024-07-15,2024-07-21,6,UPS,TRK853181,Shipped,
13687,13687,2024-02-22,2024-02-28,6,UPS,TRK952001,Shipped,
13702,13702,2024-09-25,2024-10-01,6,UPS,TRK074854,Shipped,
13720,13720,2024-09-06,2024-09-12,6,UPS,TRK170001,Shipped,
13855,13855,2024-09-19,2024-09-25,6,UPS,TRK069587,Shipped,
13882,13882,2024-08-14,2024-08-20,6,UPS,TRK821865,Shipped,
13906,13906,2023-12-01,2023-12-07,6,UPS,TRK944875,Shipped,
13948,13948,2024-07-26,2024-08-01,6,UPS,TRK886234,Shipped,
14062,14062,2024-10-22,2024-10-28,6,UPS,TRK854877,Shipped,
14071,14071,2024-09-18,2024-09-24,6,UPS,TRK264940,Shipped,
14104,14104,2024-07-01,2024-07-07,6,UPS,TRK603198,Shipped,
14341,14341,2024-05-11,2024-05-17,6,UPS,TRK086360,Shipped,
14371,14371,2024-09-12,2024-09-18,6,UPS,TRK032041,Shipped,
14443,14443,2024-10-14,2024-10-20,6,UPS,TRK217503,Shipped,
14521,14521,2023-12-21,2023-12-27,6,UPS,TRK056704,Shipped,
14602,14602,2024-07-16,2024-07-22,6,UPS,TRK869276,Shipped,
14635,14635,2024-10-02,2024-10-08,6,UPS,TRK947405,Shipped,
14644,14644,2024-07-28,2024-08-03,6,UPS,TRK298306,Shipped,
14653,14653,2024-07-27,2024-08-02,6,UPS,TRK681976,Shipped,
14677,14677,2024-06-25,2024-07-01,6,UPS,TRK318511,Shipped,
14719,14719,2024-08-31,2024-09-06,6,UPS,TRK530831,Shipped,
14884,14884,2024-04-12,2024-04-18,6,UPS,TRK680556,Shipped,
14932,14932,2024-01-08,2024-01-14,6,UPS,TRK671178,Shipped,
17,17,2024-08-11,2024-08-13,2,DHL,TRK566646,Pending,
77,77,2024-04-13,2024-04-15,2,DHL,TRK203526,Pending,
287,287,2024-06-11,2024-06-13,2,DHL,TRK396776,Pending,
371,371,2024-04-08,2024-04-10,2,DHL,TRK576455,Pending,
443,443,2024-08-13,2024-08-15,2,DHL,TRK450288,Pending,
473,473,2024-04-20,2024-04-22,2,DHL,TRK946837,Pending,
530,530,2024-09-22,2024-09-24,2,DHL,TRK201296,Pending,
704,704,2023-12-03,2023-12-05,2,DHL,TRK292600,Pending,
710,710,2023-11-08,2023-11-10,2,DHL,TRK786402,Pending,
818,818,2023-12-19,2023-12-21,2,DHL,TRK149750,Pending,
860,860,2024-01-16,2024-01-18,2,DHL,TRK052296,Pending,
962,962,2024-07-12,2024-07-14,2,DHL,TRK805967,Pending,
1016,1016,2024-02-02,2024-02-04,2,DHL,TRK819186,Pending,
1049,1049,2024-08-10,2024-08-12,2,DHL,TRK399102,Pending,
1079,1079,2024-04-23,2024-04-25,2,DHL,TRK938654,Pending,
1115,1115,2024-03-21,2024-03-23,2,DHL,TRK085857,Pending,
1154,1154,2024-07-09,2024-07-11,2,DHL,TRK705409,Pending,
1172,1172,2024-01-02,2024-01-04,2,DHL,TRK557074,Pending,
1199,1199,2024-07-01,2024-07-03,2,DHL,TRK172943,Pending,
1280,1280,2023-11-27,2023-11-29,2,DHL,TRK510023,Pending,
1358,1358,2023-12-29,2023-12-31,2,DHL,TRK948361,Pending,
1379,1379,2024-04-15,2024-04-17,2,DHL,TRK212646,Pending,
1394,1394,2024-04-21,2024-04-23,2,DHL,TRK464625,Pending,
1412,1412,2024-09-30,2024-10-02,2,DHL,TRK426865,Pending,
1478,1478,2024-04-03,2024-04-05,2,DHL,TRK394806,Pending,
1667,1667,2023-12-21,2023-12-23,2,DHL,TRK193561,Pending,
1775,1775,2024-01-31,2024-02-02,2,DHL,TRK145758,Pending,
1859,1859,2024-01-10,2024-01-12,2,DHL,TRK242598,Pending,
1874,1874,2024-03-25,2024-03-27,2,DHL,TRK838581,Pending,
1913,1913,2024-03-13,2024-03-15,2,DHL,TRK731314,Pending,
1976,1976,2024-04-22,2024-04-24,2,DHL,TRK730888,Pending,
2117,2117,2024-04-18,2024-04-20,2,DHL,TRK209475,Pending,
2135,2135,2024-01-14,2024-01-16,2,DHL,TRK043064,Pending,
2141,2141,2023-12-07,2023-12-09,2,DHL,TRK481594,Pending,
2195,2195,2024-04-16,2024-04-18,2,DHL,TRK362479,Pending,
2228,2228,2024-01-18,2024-01-20,2,DHL,TRK099102,Pending,
2258,2258,2024-06-08,2024-06-10,2,DHL,TRK448677,Pending,
2405,2405,2024-02-23,2024-02-25,2,DHL,TRK997359,Pending,
2510,2510,2024-08-05,2024-08-07,2,DHL,TRK719341,Pending,
2657,2657,2024-09-15,2024-09-17,2,DHL,TRK294779,Pending,
2873,2873,2023-12-13,2023-12-15,2,DHL,TRK427697,Pending,
2951,2951,2023-11-20,2023-11-22,2,DHL,TRK701389,Pending,
2993,2993,2024-03-13,2024-03-15,2,DHL,TRK406235,Pending,
3089,3089,2024-04-22,2024-04-24,2,DHL,TRK204568,Pending,
3158,3158,2023-11-20,2023-11-22,2,DHL,TRK490373,Pending,
3176,3176,2023-11-22,2023-11-24,2,DHL,TRK340234,Pending,
3191,3191,2024-07-04,2024-07-06,2,DHL,TRK882405,Pending,
3338,3338,2024-01-06,2024-01-08,2,DHL,TRK147773,Pending,
3407,3407,2023-12-14,2023-12-16,2,DHL,TRK429213,Pending,
3428,3428,2024-09-27,2024-09-29,2,DHL,TRK180159,Pending,
3479,3479,2024-03-03,2024-03-05,2,DHL,TRK946424,Pending,
3620,3620,2024-09-20,2024-09-22,2,DHL,TRK114084,Pending,
4238,4238,2023-12-08,2023-12-10,2,DHL,TRK825717,Pending,
4259,4259,2024-08-28,2024-08-30,2,DHL,TRK351498,Pending,
4325,4325,2024-02-07,2024-02-09,2,DHL,TRK433887,Pending,
4472,4472,2024-02-14,2024-02-16,2,DHL,TRK270402,Pending,
4487,4487,2024-09-29,2024-10-01,2,DHL,TRK867285,Pending,
4505,4505,2023-11-25,2023-11-27,2,DHL,TRK189328,Pending,
4613,4613,2024-09-28,2024-09-30,2,DHL,TRK944676,Pending,
4628,4628,2024-10-26,2024-10-28,2,DHL,TRK372727,Pending,
4679,4679,2024-03-07,2024-03-09,2,DHL,TRK870839,Pending,
4685,4685,2024-07-13,2024-07-15,2,DHL,TRK376563,Pending,
4832,4832,2024-05-27,2024-05-29,2,DHL,TRK096723,Pending,
4862,4862,2024-02-23,2024-02-25,2,DHL,TRK762840,Pending,
4874,4874,2024-06-29,2024-07-01,2,DHL,TRK340158,Pending,
5033,5033,2024-08-02,2024-08-04,2,DHL,TRK787161,Pending,
5117,5117,2024-01-20,2024-01-22,2,DHL,TRK602971,Pending,
5156,5156,2024-04-04,2024-04-06,2,DHL,TRK359467,Pending,
5159,5159,2024-08-23,2024-08-25,2,DHL,TRK907479,Pending,
5174,5174,2024-02-10,2024-02-12,2,DHL,TRK773404,Pending,
5303,5303,2023-11-29,2023-12-01,2,DHL,TRK462024,Pending,
5378,5378,2024-09-23,2024-09-25,2,DHL,TRK335801,Pending,
5384,5384,2024-07-28,2024-07-30,2,DHL,TRK417655,Pending,
5447,5447,2023-12-31,2024-01-02,2,DHL,TRK805161,Pending,
5522,5522,2023-12-24,2023-12-26,2,DHL,TRK278783,Pending,
5537,5537,2024-06-07,2024-06-09,2,DHL,TRK223743,Pending,
5705,5705,2024-03-19,2024-03-21,2,DHL,TRK602096,Pending,
5714,5714,2024-04-24,2024-04-26,2,DHL,TRK146731,Pending,
5798,5798,2024-09-15,2024-09-17,2,DHL,TRK366201,Pending,
6221,6221,2023-12-18,2023-12-20,2,DHL,TRK826219,Pending,
6263,6263,2024-01-29,2024-01-31,2,DHL,TRK782506,Pending,
6323,6323,2024-10-03,2024-10-05,2,DHL,TRK983510,Pending,
6452,6452,2024-01-25,2024-01-27,2,DHL,TRK338796,Pending,
6461,6461,2023-12-29,2023-12-31,2,DHL,TRK714184,Pending,
6488,6488,2024-10-13,2024-10-15,2,DHL,TRK576197,Pending,
6551,6551,2024-08-30,2024-09-01,2,DHL,TRK539110,Pending,
6821,6821,2024-04-08,2024-04-10,2,DHL,TRK156813,Pending,
6863,6863,2024-04-12,2024-04-14,2,DHL,TRK687881,Pending,
6953,6953,2024-03-25,2024-03-27,2,DHL,TRK987400,Pending,
6968,6968,2024-04-02,2024-04-04,2,DHL,TRK327539,Pending,
7067,7067,2023-12-23,2023-12-25,2,DHL,TRK662074,Pending,
7088,7088,2024-07-30,2024-08-01,2,DHL,TRK229858,Pending,
7121,7121,2024-05-06,2024-05-08,2,DHL,TRK895958,Pending,
7142,7142,2024-08-10,2024-08-12,2,DHL,TRK297739,Pending,
7502,7502,2024-10-29,2024-10-31,2,DHL,TRK574550,Pending,
7532,7532,2024-08-03,2024-08-05,2,DHL,TRK972985,Pending,
7586,7586,2024-01-20,2024-01-22,2,DHL,TRK255980,Pending,
7655,7655,2023-12-27,2023-12-29,2,DHL,TRK209674,Pending,
7748,7748,2024-09-01,2024-09-03,2,DHL,TRK248701,Pending,
7763,7763,2024-07-20,2024-07-22,2,DHL,TRK068316,Pending,
7805,7805,2024-06-05,2024-06-07,2,DHL,TRK386783,Pending,
7874,7874,2023-11-10,2023-11-12,2,DHL,TRK160678,Pending,
7979,7979,2024-09-16,2024-09-18,2,DHL,TRK964881,Pending,
8036,8036,2024-07-27,2024-07-29,2,DHL,TRK727221,Pending,
8063,8063,2024-03-27,2024-03-29,2,DHL,TRK573475,Pending,
8078,8078,2024-09-26,2024-09-28,2,DHL,TRK741396,Pending,
8177,8177,2024-03-08,2024-03-10,2,DHL,TRK448124,Pending,
8264,8264,2024-11-07,2024-11-09,2,DHL,TRK855518,Pending,
8276,8276,2024-02-22,2024-02-24,2,DHL,TRK349034,Pending,
8288,8288,2024-03-07,2024-03-09,2,DHL,TRK975192,Pending,
8510,8510,2024-09-12,2024-09-14,2,DHL,TRK155518,Pending,
8573,8573,2024-03-21,2024-03-23,2,DHL,TRK452888,Pending,
8642,8642,2024-09-28,2024-09-30,2,DHL,TRK545989,Pending,
8789,8789,2024-06-27,2024-06-29,2,DHL,TRK098105,Pending,
8825,8825,2024-04-27,2024-04-29,2,DHL,TRK826398,Pending,
8939,8939,2024-03-13,2024-03-15,2,DHL,TRK881657,Pending,
9020,9020,2024-03-16,2024-03-18,2,DHL,TRK249517,Pending,
9086,9086,2024-01-16,2024-01-18,2,DHL,TRK981133,Pending,
9110,9110,2023-11-27,2023-11-29,2,DHL,TRK120504,Pending,
9275,9275,2024-05-29,2024-05-31,2,DHL,TRK355997,Pending,
9326,9326,2023-12-16,2023-12-18,2,DHL,TRK846035,Pending,
9413,9413,2023-12-13,2023-12-15,2,DHL,TRK357867,Pending,
9464,9464,2024-08-08,2024-08-10,2,DHL,TRK507699,Pending,
9476,9476,2023-12-19,2023-12-21,2,DHL,TRK073802,Pending,
9668,9668,2024-05-31,2024-06-02,2,DHL,TRK013783,Pending,
9680,9680,2024-02-07,2024-02-09,2,DHL,TRK017960,Pending,
9737,9737,2024-09-28,2024-09-30,2,DHL,TRK214068,Pending,
10004,10004,2024-08-03,2024-08-05,2,DHL,TRK524640,Pending,
10127,10127,2024-07-27,2024-07-29,2,DHL,TRK142094,Pending,
10130,10130,2024-03-22,2024-03-24,2,DHL,TRK200449,Pending,
10217,10217,2024-05-12,2024-05-14,2,DHL,TRK865040,Pending,
10325,10325,2024-01-25,2024-01-27,2,DHL,TRK693050,Pending,
10403,10403,2024-02-23,2024-02-25,2,DHL,TRK545017,Pending,
10427,10427,2024-08-26,2024-08-28,2,DHL,TRK872365,Pending,
10454,10454,2024-07-12,2024-07-14,2,DHL,TRK326320,Pending,
10472,10472,2024-04-11,2024-04-13,2,DHL,TRK357272,Pending,
10493,10493,2024-08-06,2024-08-08,2,DHL,TRK023931,Pending,
10850,10850,2024-09-14,2024-09-16,2,DHL,TRK626238,Pending,
10970,10970,2024-10-24,2024-10-26,2,DHL,TRK413069,Pending,
10994,10994,2023-11-15,2023-11-17,2,DHL,TRK419465,Pending,
11159,11159,2024-05-04,2024-05-06,2,DHL,TRK100746,Pending,
11246,11246,2023-12-03,2023-12-05,2,DHL,TRK926280,Pending,
11306,11306,2024-03-17,2024-03-19,2,DHL,TRK557297,Pending,
11330,11330,2024-04-29,2024-05-01,2,DHL,TRK536011,Pending,
11477,11477,2024-07-23,2024-07-25,2,DHL,TRK632975,Pending,
11672,11672,2024-10-07,2024-10-09,2,DHL,TRK739254,Pending,
11729,11729,2024-04-22,2024-04-24,2,DHL,TRK276825,Pending,
11861,11861,2024-05-04,2024-05-06,2,DHL,TRK925159,Pending,
12008,12008,2023-12-08,2023-12-10,2,DHL,TRK786056,Pending,
12146,12146,2024-01-07,2024-01-09,2,DHL,TRK806552,Pending,
12236,12236,2024-02-20,2024-02-22,2,DHL,TRK973366,Pending,
12278,12278,2024-04-09,2024-04-11,2,DHL,TRK429309,Pending,
12287,12287,2024-04-29,2024-05-01,2,DHL,TRK515865,Pending,
12530,12530,2024-02-24,2024-02-26,2,DHL,TRK991799,Pending,
12554,12554,2024-03-04,2024-03-06,2,DHL,TRK542960,Pending,
12782,12782,2024-04-18,2024-04-20,2,DHL,TRK478738,Pending,
12872,12872,2024-07-06,2024-07-08,2,DHL,TRK426597,Pending,
12929,12929,2024-08-30,2024-09-01,2,DHL,TRK553991,Pending,
12956,12956,2024-08-23,2024-08-25,2,DHL,TRK493200,Pending,
13043,13043,2024-05-02,2024-05-04,2,DHL,TRK482797,Pending,
13124,13124,2024-10-21,2024-10-23,2,DHL,TRK406306,Pending,
13259,13259,2024-01-19,2024-01-21,2,DHL,TRK756014,Pending,
13385,13385,2024-06-01,2024-06-03,2,DHL,TRK152988,Pending,
13430,13430,2024-10-20,2024-10-22,2,DHL,TRK422373,Pending,
13457,13457,2024-09-02,2024-09-04,2,DHL,TRK896764,Pending,
13505,13505,2024-06-08,2024-06-10,2,DHL,TRK439688,Pending,
13535,13535,2024-07-17,2024-07-19,2,DHL,TRK611112,Pending,
13676,13676,2023-11-21,2023-11-23,2,DHL,TRK594375,Pending,
13691,13691,2024-01-06,2024-01-08,2,DHL,TRK677065,Pending,
13700,13700,2024-09-24,2024-09-26,2,DHL,TRK626041,Pending,
13856,13856,2024-10-25,2024-10-27,2,DHL,TRK412145,Pending,
13910,13910,2024-08-22,2024-08-24,2,DHL,TRK886324,Pending,
14168,14168,2024-05-14,2024-05-16,2,DHL,TRK803717,Pending,
14231,14231,2024-08-14,2024-08-16,2,DHL,TRK571964,Pending,
14312,14312,2024-06-03,2024-06-05,2,DHL,TRK691393,Pending,
14327,14327,2024-09-20,2024-09-22,2,DHL,TRK504135,Pending,
14336,14336,2024-07-24,2024-07-26,2,DHL,TRK107519,Pending,
14555,14555,2024-03-03,2024-03-05,2,DHL,TRK451735,Pending,
14594,14594,2024-02-25,2024-02-27,2,DHL,TRK837796,Pending,
14612,14612,2024-11-07,2024-11-09,2,DHL,TRK180581,Pending,
14660,14660,2024-09-01,2024-09-03,2,DHL,TRK321998,Pending,
14663,14663,2024-02-17,2024-02-19,2,DHL,TRK741862,Pending,
14669,14669,2024-02-25,2024-02-27,2,DHL,TRK757926,Pending,
14693,14693,2024-02-10,2024-02-12,2,DHL,TRK645306,Pending,
29,29,2024-05-02,2024-05-08,6,DHL,TRK001293,Pending,
80,80,2024-01-06,2024-01-12,6,DHL,TRK167879,Pending,
152,152,2024-08-28,2024-09-03,6,DHL,TRK613129,Pending,
176,176,2024-02-23,2024-02-29,6,DHL,TRK309321,Pending,
185,185,2024-07-21,2024-07-27,6,DHL,TRK700340,Pending,
332,332,2024-08-08,2024-08-14,6,DHL,TRK847279,Pending,
677,677,2024-09-22,2024-09-28,6,DHL,TRK495508,Pending,
728,728,2023-11-12,2023-11-18,6,DHL,TRK428457,Pending,
734,734,2024-07-01,2024-07-07,6,DHL,TRK671038,Pending,
1022,1022,2024-06-11,2024-06-17,6,DHL,TRK217706,Pending,
1094,1094,2024-07-16,2024-07-22,6,DHL,TRK294239,Pending,
1178,1178,2024-07-15,2024-07-21,6,DHL,TRK941181,Pending,
1292,1292,2024-05-08,2024-05-14,6,DHL,TRK931913,Pending,
1484,1484,2024-07-11,2024-07-17,6,DHL,TRK540054,Pending,
1490,1490,2024-10-30,2024-11-05,6,DHL,TRK512661,Pending,
1508,1508,2024-05-18,2024-05-24,6,DHL,TRK577782,Pending,
1535,1535,2023-11-16,2023-11-22,6,DHL,TRK792426,Pending,
1541,1541,2024-04-13,2024-04-19,6,DHL,TRK955792,Pending,
1568,1568,2024-07-24,2024-07-30,6,DHL,TRK681097,Pending,
1793,1793,2024-03-14,2024-03-20,6,DHL,TRK012620,Pending,
1991,1991,2024-07-25,2024-07-31,6,DHL,TRK186019,Pending,
2111,2111,2023-11-11,2023-11-17,6,DHL,TRK426349,Pending,
2159,2159,2024-06-13,2024-06-19,6,DHL,TRK208776,Pending,
2171,2171,2024-07-01,2024-07-07,6,DHL,TRK514636,Pending,
2180,2180,2024-01-13,2024-01-19,6,DHL,TRK037193,Pending,
2360,2360,2024-04-22,2024-04-28,6,DHL,TRK768720,Pending,
2378,2378,2024-01-03,2024-01-09,6,DHL,TRK267852,Pending,
2480,2480,2024-04-28,2024-05-04,6,DHL,TRK986656,Pending,
2492,2492,2024-01-03,2024-01-09,6,DHL,TRK095884,Pending,
2573,2573,2024-10-18,2024-10-24,6,DHL,TRK020267,Pending,
2606,2606,2023-12-20,2023-12-26,6,DHL,TRK120677,Pending,
2777,2777,2024-06-21,2024-06-27,6,DHL,TRK993816,Pending,
2879,2879,2024-08-10,2024-08-16,6,DHL,TRK969620,Pending,
2981,2981,2024-05-05,2024-05-11,6,DHL,TRK594207,Pending,
3008,3008,2023-12-26,2024-01-01,6,DHL,TRK152474,Pending,
3182,3182,2024-06-05,2024-06-11,6,DHL,TRK563292,Pending,
3323,3323,2024-05-11,2024-05-17,6,DHL,TRK713570,Pending,
3458,3458,2024-04-17,2024-04-23,6,DHL,TRK182298,Pending,
3605,3605,2024-10-11,2024-10-17,6,DHL,TRK803368,Pending,
3647,3647,2024-06-05,2024-06-11,6,DHL,TRK476623,Pending,
3653,3653,2024-05-06,2024-05-12,6,DHL,TRK351280,Pending,
3854,3854,2024-07-14,2024-07-20,6,DHL,TRK235548,Pending,
3860,3860,2024-08-03,2024-08-09,6,DHL,TRK966144,Pending,
3923,3923,2024-04-17,2024-04-23,6,DHL,TRK293300,Pending,
3974,3974,2024-04-10,2024-04-16,6,DHL,TRK810061,Pending,
4055,4055,2024-10-24,2024-10-30,6,DHL,TRK897694,Pending,
4079,4079,2024-05-06,2024-05-12,6,DHL,TRK895531,Pending,
4148,4148,2024-09-15,2024-09-21,6,DHL,TRK937346,Pending,
4193,4193,2024-05-05,2024-05-11,6,DHL,TRK312131,Pending,
4280,4280,2024-03-16,2024-03-22,6,DHL,TRK216521,Pending,
4391,4391,2023-12-13,2023-12-19,6,DHL,TRK516929,Pending,
4568,4568,2024-10-15,2024-10-21,6,DHL,TRK612039,Pending,
4814,4814,2024-06-02,2024-06-08,6,DHL,TRK714942,Pending,
4898,4898,2024-02-15,2024-02-21,6,DHL,TRK505994,Pending,
4904,4904,2024-03-09,2024-03-15,6,DHL,TRK466661,Pending,
4916,4916,2024-02-08,2024-02-14,6,DHL,TRK132937,Pending,
4919,4919,2024-01-02,2024-01-08,6,DHL,TRK509542,Pending,
5015,5015,2024-02-11,2024-02-17,6,DHL,TRK819542,Pending,
5141,5141,2024-03-06,2024-03-12,6,DHL,TRK898269,Pending,
5291,5291,2024-04-07,2024-04-13,6,DHL,TRK981453,Pending,
5294,5294,2024-02-16,2024-02-22,6,DHL,TRK852483,Pending,
5459,5459,2024-06-26,2024-07-02,6,DHL,TRK143607,Pending,
5465,5465,2024-04-19,2024-04-25,6,DHL,TRK887641,Pending,
5513,5513,2024-04-12,2024-04-18,6,DHL,TRK521112,Pending,
5753,5753,2024-03-17,2024-03-23,6,DHL,TRK772904,Pending,
5795,5795,2023-11-17,2023-11-23,6,DHL,TRK999856,Pending,
6029,6029,2024-03-30,2024-04-05,6,DHL,TRK365412,Pending,
6038,6038,2024-06-29,2024-07-05,6,DHL,TRK327375,Pending,
6053,6053,2023-12-05,2023-12-11,6,DHL,TRK315031,Pending,
6080,6080,2024-07-18,2024-07-24,6,DHL,TRK509909,Pending,
6089,6089,2024-07-02,2024-07-08,6,DHL,TRK211795,Pending,
6155,6155,2024-10-26,2024-11-01,6,DHL,TRK358355,Pending,
6374,6374,2024-08-25,2024-08-31,6,DHL,TRK285931,Pending,
6425,6425,2024-08-14,2024-08-20,6,DHL,TRK171384,Pending,
6518,6518,2024-03-29,2024-04-04,6,DHL,TRK095658,Pending,
6524,6524,2023-12-20,2023-12-26,6,DHL,TRK391922,Pending,
6560,6560,2024-06-21,2024-06-27,6,DHL,TRK131480,Pending,
6569,6569,2024-08-26,2024-09-01,6,DHL,TRK555894,Pending,
6581,6581,2024-08-22,2024-08-28,6,DHL,TRK690597,Pending,
6668,6668,2023-11-28,2023-12-04,6,DHL,TRK239410,Pending,
6713,6713,2024-05-25,2024-05-31,6,DHL,TRK838468,Pending,
6788,6788,2023-12-19,2023-12-25,6,DHL,TRK843131,Pending,
6851,6851,2024-04-23,2024-04-29,6,DHL,TRK334070,Pending,
6854,6854,2024-02-28,2024-03-05,6,DHL,TRK904153,Pending,
7046,7046,2024-09-24,2024-09-30,6,DHL,TRK833339,Pending,
7112,7112,2023-12-16,2023-12-22,6,DHL,TRK154934,Pending,
7160,7160,2024-04-08,2024-04-14,6,DHL,TRK103323,Pending,
7163,7163,2024-09-06,2024-09-12,6,DHL,TRK069141,Pending,
7199,7199,2024-06-15,2024-06-21,6,DHL,TRK070131,Pending,
7208,7208,2024-10-05,2024-10-11,6,DHL,TRK431061,Pending,
7280,7280,2024-04-12,2024-04-18,6,DHL,TRK102833,Pending,
7283,7283,2024-04-29,2024-05-05,6,DHL,TRK058909,Pending,
